Master,Miss,Mr,Mrs,Officer,Royalty,Pclass_1,Pclass_2,Pclass_3,FamilySize,Family_Single,Family_Small,Family_Large,Fare,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_U,Embarked_C,Embarked_Q,Embarked_S,Sex
False,False,True,False,False,False,True,False,False,1,1,0,0,26.3875,False,False,False,False,True,False,False,False,False,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,14.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,True,False,False,2,0,1,0,55.9,False,False,False,False,True,False,False,False,False,False,False,True,0
False,False,False,True,False,False,False,False,True,2,0,1,0,14.4583,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.925,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,3,0,1,0,30.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,True,False,False,3,0,1,0,110.8833,False,False,True,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,True,False,1,1,0,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,40.125,True,False,False,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.7125,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,True,False,False,3,0,1,0,79.65,False,False,False,False,True,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,15.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,3,0,1,0,79.2,False,True,False,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.125,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,78.2667,False,False,False,True,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.25,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,3,0,1,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,3,0,1,0,24.15,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,1,1,0,0,33.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,False,False,False,True,True,False,False,2,0,1,0,56.9292,True,False,False,False,False,False,False,False,False,True,False,False,1
False,False,False,True,False,False,False,True,False,4,0,1,0,27.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,42.4,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,26.55,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,2,0,1,0,15.55,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,30.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,4,0,1,0,41.5792,False,False,False,False,False,False,False,False,True,True,False,False,0
False,True,False,False,False,False,True,False,False,1,1,0,0,153.4625,False,False,True,False,False,False,False,False,False,False,False,True,0
False,False,False,True,False,False,False,False,True,7,0,0,1,31.275,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,2,0,1,0,15.5,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,4,0,1,0,65.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,3,0,1,0,14.4,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,2,0,1,0,16.1,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,False,True,False,4,0,1,0,39.0,False,False,False,False,False,True,False,False,False,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,2,0,1,0,14.4542,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,True,False,False,2,0,1,0,52.5542,False,False,False,True,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,3,0,1,0,15.7417,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,16.1,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,32.3208,False,False,False,True,False,False,False,False,False,False,False,True,1
False,False,False,False,True,False,False,True,False,1,1,0,0,12.35,False,False,False,False,False,False,False,False,True,False,True,False,1
False,True,False,False,False,False,True,False,False,1,1,0,0,77.9583,False,False,False,True,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.7333,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,True,False,False,1,1,0,0,30.0,True,False,False,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.0542,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,False,True,False,True,False,False,1,1,0,0,30.5,False,True,False,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,True,False,False,1,1,0,0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,6,0,0,1,27.9,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.925,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,3,0,1,0,26.25,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,6,0,0,1,39.6875,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,2,0,1,0,16.1,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,True,False,False,1,1,0,0,69.3,False,True,False,False,False,False,False,False,False,True,False,False,0
False,True,False,False,False,False,False,False,True,6,0,0,1,27.9,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,56.4958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,4,0,1,0,19.2583,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,True,False,False,2,0,1,0,76.7292,False,False,False,True,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,False,True,False,True,False,False,1,1,0,0,35.5,True,False,False,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.55,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.55,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
